idx,id,subset,style,text,samplerate,durationSeconds,recording_year_month,microphone,language,comment,audio_wav_path,text_norm,phonemes_ipa,audio_path_fixed,has_loanword,file_exists,expected_phonemes,recognized_phonemes,expected_str,recognized_str,processing_error
3847,4aeeae88-0777-2c8c-5c93-2e844a462e49---e8972a9adea79089e673fc163e386017,TV-2021.02-Neutral,neutral,"Weitere Modelle von Simson sind zum Beispiel die Schwalbe, der Sperber oder der Habicht.",16000,6.328125,2020-01,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---e8972a9adea79089e673fc163e386017.wav,"Weitere Modelle von Simson sind zum Beispiel die Schwalbe, der Sperber oder der Habicht.",,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---e8972a9adea79089e673fc163e386017.wav,False,True,"['v', 'ə', 'iː', 't', 'ɐ', 'ə', 'm', 'o', 'd', 'ɛ', 'l', 'ə', 'f', 'ɔ', 'n', 'z', 'ɪ', 'm', 'z', 'oː', 'n', 'z', 'ɪ', 'n', 't', 't', 's', 'ʊ', 'm', 'b', 'aɪ', 'ʃ', 'p', 'iː', 'l', 'd', 'iː', 'ʃ', 'v', 'a', 'l', 'b', 'ə', 'd', 'eː', 'ɐ', 'ʃ', 'p', 'ɛ', 'ɾ', 'b', 'ɐ', 'oː', 'd', 'ɐ', 'd', 'eː', 'ɐ', 'h', 'ɑː', 'b', 'ɪ', 'ç', 't']","['v', 'aɪ', 't', 'ə', 'r', 'ə', 'm', 'ʊ', 'd', 'ɛ', 'l', 'ə', 'f', 'ɔ', 'n', 'z', 'ɪ', 'm', 'z', 'ɔ', 'n', 'z', 'ɪ', 'n', 't', 'ts', 'ʊ', 'm', 'b', 'aɪ', 'ʃ', 'p', 'iː', 'l', 'd', 'iː', 'ʃ', 'v', 'a', 'l', 'b', 'ə', 'd', 'ɛ', 'ɾ', 'ʃ', 'p', 'ɛ', 'ɾ', 'b', 'ə', 'oː', 'd', 'ɜ', 'd', 'ɛ', 'ɾ', 'h', 'ɑː', 'b', 'ɪ', 'ç', 't']",v ə iː t ɐ ə m o d ɛ l ə f ɔ n z ɪ m z oː n z ɪ n t t s ʊ m b aɪ ʃ p iː l d iː ʃ v a l b ə d eː ɐ ʃ p ɛ ɾ b ɐ oː d ɐ d eː ɐ h ɑː b ɪ ç t,v aɪ t ə r ə m ʊ d ɛ l ə f ɔ n z ɪ m z ɔ n z ɪ n t ts ʊ m b aɪ ʃ p iː l d iː ʃ v a l b ə d ɛ ɾ ʃ p ɛ ɾ b ə oː d ɜ d ɛ ɾ h ɑː b ɪ ç t,
5774,4aeeae88-0777-2c8c-5c93-2e844a462e49---5530d60d8dfa9a3d772ac6d4629687cf,TV-2021.02-Neutral,neutral,Man möchte seinen Kindern nicht zur Last fallen.,16000,3.2109375,2020-03,good_rodePodcaster,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---5530d60d8dfa9a3d772ac6d4629687cf.wav,Man möchte seinen Kindern nicht zur Last fallen.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---5530d60d8dfa9a3d772ac6d4629687cf.wav,False,True,"['m', 'a', 'n', 'm', 'œ', 'ç', '.', 'tʰ', 'ə', 'z', 'aɪ', 'n', 'ə', 'n', 'k', 'ɪ', 'n', 'd', 'ɛ', 'ɾ', 'n', 'n', 'ɪ', 'ç', 't', 't', 's', 'uː', 'ɐ', 'l', 'a', 's', 't', 'f', 'a', 'l', 'n̩']","['m', 'a', 'n', 'm', 'ɛ', 'ç', 't', 'ə', 'z', 'aɪ', 'n', 'ə', 'n', 'k', 'ɪ', 'n', 'd', 'ɜ', 'n', 'n', 'ɪ', 'ç', 't', 'ts', 'uː', 'ɾ', 'l', 'a', 's', 't', 'f', 'a', 'l', 'ə', 'n']",m a n m œ ç . tʰ ə z aɪ n ə n k ɪ n d ɛ ɾ n n ɪ ç t t s uː ɐ l a s t f a l n̩,m a n m ɛ ç t ə z aɪ n ə n k ɪ n d ɜ n n ɪ ç t ts uː ɾ l a s t f a l ə n,
8794,4aeeae88-0777-2c8c-5c93-2e844a462e49---80006d5dc1fd66d98206d15fb135d15b,TV-2021.02-Neutral,neutral,Die Aufzählung erhebt keinen Anspruch auf Vollständigkeit.,16000,4.58984375,2019-10,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---80006d5dc1fd66d98206d15fb135d15b.wav,Die Aufzählung erhebt keinen Anspruch auf Vollständigkeit.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---80006d5dc1fd66d98206d15fb135d15b.wav,False,True,"['d', 'iː', 'aʊ', 'f', 't', 's', 'ɛː', 'l', 'ʊ', 'ŋ', 'ɛː', 'ɐ', 'h', 'ɛ', 'p', 't', 'k', 'aɪ', 'n', 'ə', 'n', 'a', 'n', 'ʃ', 'p', 'ɾ', 'ʊ', 'x', 'aʊ', 'f', 'v', 'ɔ', 'l', 'l', 's', 't', 'ɛ', 'n', 'd', 'ɪ', 'k', 'k', 'ə', 'iː', 't']","['d', 'iː', 'aʊ', 'f', 'ts', 'ɛ', 'l', 'ʊ', 'ŋ', 'ɛ', 'ɾ', 'ɾ', 'h', 'eː', 'p', 't', 'k', 'aɪ', 'n', 'ə', 'n', 'a', 'n', 'ʃ', 'p', 'ɾ', 'ʊ', 'x', 'aʊ', 'f', 'f', 'ɔ', 'l', 'ʃ', 't', 'ɛ', 'n', 'd', 'ɪ', 'k', 'aɪ', 't']",d iː aʊ f t s ɛː l ʊ ŋ ɛː ɐ h ɛ p t k aɪ n ə n a n ʃ p ɾ ʊ x aʊ f v ɔ l l s t ɛ n d ɪ k k ə iː t,d iː aʊ f ts ɛ l ʊ ŋ ɛ ɾ ɾ h eː p t k aɪ n ə n a n ʃ p ɾ ʊ x aʊ f f ɔ l ʃ t ɛ n d ɪ k aɪ t,
8051,4aeeae88-0777-2c8c-5c93-2e844a462e49---410ad6b22c46ae14e11ae34a7fdc0192,TV-2021.02-Neutral,neutral,Neugierig beäugt der Schimpanse das neue Spielzeug.,16000,3.330078125,2020-03,good_rodePodcaster,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---410ad6b22c46ae14e11ae34a7fdc0192.wav,Neugierig beäugt der Schimpanse das neue Spielzeug.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---410ad6b22c46ae14e11ae34a7fdc0192.wav,False,True,"['n', 'ɔ', 'ɡ', 'iː', 'ʁ', 'ɪ', 'ç', 'b', 'ə', 'ɔ', 'ø', 'k', 't', 'd', 'eː', 'ɐ', 'ʃ', 'ɪ', 'm', 'p', 'a', 'n', 'z', 'ə', 'd', 'a', 's', 'n', 'ɔ', 'ə', 'ʃ', 'p', 'iː', 'l', 't', 's', 'ɔ', 'k']","['n', 'oː', 'ɡ', 'iː', 'r', 'ɪ', 'ɡ', 'b', 'ə', 'aʊ', 'k', 't', 'd', 'ɛ', 'ɾ', 'ʃ', 'ɪ', 'm', 'p', 'a', 'n', 'z', 'ə', 'd', 'a', 's', 'n', 'aʊ', 'j', 'ə', 'ʃ', 'p', 'iː', 'l', 'ts', 'aʊ', 'k']",n ɔ ɡ iː ʁ ɪ ç b ə ɔ ø k t d eː ɐ ʃ ɪ m p a n z ə d a s n ɔ ə ʃ p iː l t s ɔ k,n oː ɡ iː r ɪ ɡ b ə aʊ k t d ɛ ɾ ʃ ɪ m p a n z ə d a s n aʊ j ə ʃ p iː l ts aʊ k,
21806,4aeeae88-0777-2c8c-5c93-2e844a462e49---f1c06de4c03e64352abbf136227c04d1,TV-2021.02-Neutral,neutral,Die Chorleiterin hat nicht nachgegeben.,16000,2.849609375,2019-10,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---f1c06de4c03e64352abbf136227c04d1.wav,Die Chorleiterin hat nicht nachgegeben.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---f1c06de4c03e64352abbf136227c04d1.wav,False,True,"['d', 'iː', 'kʰ', 'oː', 'ɐ', 'l', 'aj', 'tʰ', 'ə', 'ʁ', 'ɪ', 'n', 'h', 'a', 't', 'n', 'ɪ', 'ç', 't', 'n', 'a', 'x', 'ɡ', 'ə', 'ɡ', 'ə', 'b', 'ə', 'n']","['d', 'iː', 'k', 'oː', 'ɾ', 'l', 'aɪ', 't', 'ə', 'r', 'ɪ', 'n', 'h', 'a', 't', 'n', 'ɪ', 'ç', 't', 't', 'n', 'ɑː', 'x', 'ɡ', 'ə', 'ɡ', 'eː', 'b', 'ə', 'n']",d iː kʰ oː ɐ l aj tʰ ə ʁ ɪ n h a t n ɪ ç t n a x ɡ ə ɡ ə b ə n,d iː k oː ɾ l aɪ t ə r ɪ n h a t n ɪ ç t t n ɑː x ɡ ə ɡ eː b ə n,
15677,4aeeae88-0777-2c8c-5c93-2e844a462e49---97ac140b16587008ccfcaaf5e1a62dfc,TV-2021.02-Neutral,neutral,Für ihre klaren Worte heimste sie bei ihren Mitstreitern viel Lob ein.,16000,4.6484375,2020-02,good_rodePodcaster,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---97ac140b16587008ccfcaaf5e1a62dfc.wav,Für ihre klaren Worte heimste sie bei ihren Mitstreitern viel Lob ein.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---97ac140b16587008ccfcaaf5e1a62dfc.wav,False,True,"['f', 'yː', 'ɐ', 'iː', 'ʁ', 'ə', 'k', 'l', 'a', 'ɽ', 'ə', 'n', 'v', 'ɔ', 'ɾ', 't', 'ə', 'h', 'a', 'e', 'm', 's', 't', 'ə', 'z', 'iː', 'b', 'aɪ', 'i', 'ɾ', 'ə', 'n', 'm', 'ɪ', 't', 'ʃ', 't', 'ʁ', 'aj', 'tʰ', 'ɐ', 'n', 'f', 'iː', 'l', 'l', 'oː', 'p', 'ɛ', 'ɪ', 'n']","['f', 'yː', 'ɾ', 'iː', 'r', 'ə', 'k', 'l', 'ɑː', 'r', 'ə', 'n', 'v', 'ɔ', 'ɾ', 't', 'ə', 'h', 'aɪ', 'm', 's', 't', 'ə', 'z', 'iː', 'b', 'aɪ', 'iː', 'r', 'ə', 'n', 'm', 'ɪ', 't', 'ʃ', 't', 'ɾ', 'aɪ', 't', 'ɜ', 'n', 'f', 'iː', 'l', 'l', 'oː', 'p', 'aɪ', 'n']",f yː ɐ iː ʁ ə k l a ɽ ə n v ɔ ɾ t ə h a e m s t ə z iː b aɪ i ɾ ə n m ɪ t ʃ t ʁ aj tʰ ɐ n f iː l l oː p ɛ ɪ n,f yː ɾ iː r ə k l ɑː r ə n v ɔ ɾ t ə h aɪ m s t ə z iː b aɪ iː r ə n m ɪ t ʃ t ɾ aɪ t ɜ n f iː l l oː p aɪ n,
21167,4aeeae88-0777-2c8c-5c93-2e844a462e49---1cdba12b2f8998174ee54c52040d1c2e,TV-2021.02-Neutral,neutral,"Sie haben ein Auge verloren, aber Sie haben ja noch ein zweites!",16000,3.98046875,2020-03,good_rodePodcaster,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---1cdba12b2f8998174ee54c52040d1c2e.wav,"Sie haben ein Auge verloren, aber Sie haben ja noch ein zweites!",,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---1cdba12b2f8998174ee54c52040d1c2e.wav,False,True,"['z', 'iː', 'h', 'aː', 'b', 'ə', 'n', 'ɛ', 'ɪ', 'n', 'aʊ', 'ɡ', 'ə', 'f', 'ɛː', 'ɐ', 'l', 'oː', 'ɾ', 'ə', 'n', 'ɑː', 'b', 'e', 'ɾ', 'z', 'iː', 'h', 'aː', 'b', 'ə', 'n', 'ː', 'n', 'ɔ', 'x', 'ɛ', 'ɪ', 'n', 't', 's', 'v', 'ə', 'iː', 't', 'ə', 's']","['z', 'iː', 'h', 'ɑː', 'b', 'ə', 'n', 'aɪ', 'n', 'aʊ', 'ɡ', 'ə', 'f', 'ɛ', 'ɾ', 'l', 'oː', 'r', 'ə', 'n', 'ɑː', 'b', 'ɜ', 'z', 'iː', 'h', 'ɑː', 'b', 'ə', 'n', 'j', 'ɑː', 'n', 'ɔ', 'x', 'aɪ', 'n', 'ts', 'v', 'aɪ', 't', 'ə', 's']",z iː h aː b ə n ɛ ɪ n aʊ ɡ ə f ɛː ɐ l oː ɾ ə n ɑː b e ɾ z iː h aː b ə n ː n ɔ x ɛ ɪ n t s v ə iː t ə s,z iː h ɑː b ə n aɪ n aʊ ɡ ə f ɛ ɾ l oː r ə n ɑː b ɜ z iː h ɑː b ə n j ɑː n ɔ x aɪ n ts v aɪ t ə s,
3433,4aeeae88-0777-2c8c-5c93-2e844a462e49---04cabae1ff201a24a283672ba05167b0,TV-2021.02-Neutral,neutral,erwachsenen,16000,0.93017578125,2019-10,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---04cabae1ff201a24a283672ba05167b0.wav,erwachsenen,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---04cabae1ff201a24a283672ba05167b0.wav,False,True,"['ɛː', 'ɐ', 'v', 'a', 'k', 's', 'ə', 'n', 'ə', 'n']","['ɛ', 'ɾ', 'v', 'a', 'k', 's', 'ə', 'n', 'n', 'd', 'ə', 'n']",ɛː ɐ v a k s ə n ə n,ɛ ɾ v a k s ə n n d ə n,
990,4aeeae88-0777-2c8c-5c93-2e844a462e49---c39e44a952b4653f569ce518e91417b6,TV-2021.02-Neutral,neutral,Beim nächsten Meeting werde ich das anprangern.,16000,3.6796875,2019-10,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---c39e44a952b4653f569ce518e91417b6.wav,Beim nächsten Meeting werde ich das anprangern.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---c39e44a952b4653f569ce518e91417b6.wav,True,True,"['b', 'aɪ', 'm', 'n', 'ɛ', 'ç', 's', 't', 'ə', 'n', 'm', 'eː', 'tʰ', 'ɪ', 'ŋ', 'v', 'ɛ', 'ɾ', 'd', 'ə', 'ɪ', 'ç', 'd', 'a', 's', 'a', 'n', 'p', 'ʁ', 'a', 'ŋ', 'ə', 'ʁ', 'n']","['b', 'aɪ', 'm', 'n', 'ɛ', 'k', 's', 't', 'ə', 'n', 'm', 'iː', 't', 'ɪ', 'ŋ', 'v', 'ɛ', 'ɾ', 'd', 'ə', 'ɪ', 'ç', 'd', 'a', 's', 'a', 'n', 'p', 'ɾ', 'a', 'n', 'ə', 'n']",b aɪ m n ɛ ç s t ə n m eː tʰ ɪ ŋ v ɛ ɾ d ə ɪ ç d a s a n p ʁ a ŋ ə ʁ n,b aɪ m n ɛ k s t ə n m iː t ɪ ŋ v ɛ ɾ d ə ɪ ç d a s a n p ɾ a n ə n,
8747,4aeeae88-0777-2c8c-5c93-2e844a462e49---c79f19cbf2fc63b9eb2f1344f473b933,TV-2021.02-Neutral,neutral,"Norman stellte sich breitbeinig hin, um einen sicheren Stand zu haben.",16000,4.48046875,2019-12,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---c79f19cbf2fc63b9eb2f1344f473b933.wav,"Norman stellte sich breitbeinig hin, um einen sicheren Stand zu haben.",,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---c79f19cbf2fc63b9eb2f1344f473b933.wav,False,True,"['n', 'ɔ', 'ɐ', 'm', 'a', 'n', 'ʃ', 't', 'ɛ', 'l', 'l', 't', 'ə', 'z', 'ɪ', 'ç', 'b', 'ʁ', 'aj', 't', 'b', 'aj', 'n', 'ɪ', 'ç', 'h', 'ɪ', 'n', 'ʊ', 'm', 'a', 'e', 'n', 'ə', 'n', 'z', 'ɪ', 'ç', 'ɐ', 'ə', 'n', 'ʃ', 't', 'a', 'n', 't', 't', 's', 'uː', 'h', 'aː', 'b', 'ə', 'n']","['n', 'ɔ', 'ɾ', 'm', 'ə', 'n', 'ʃ', 't', 'ɛ', 'l', 't', 'ə', 'z', 'ɪ', 'ç', 'b', 'r', 'aɪ', 't', 'b', 'aɪ', 'n', 'ɪ', 'ɡ', 'h', 'ɪ', 'n', 'ʊ', 'm', 'aɪ', 'n', 'ə', 'n', 'z', 'ɪ', 'ç', 'ə', 'r', 'ə', 'n', 'ʃ', 't', 'a', 'n', 't', 'ts', 'uː', 'h', 'ɑː', 'b', 'ə', 'n']",n ɔ ɐ m a n ʃ t ɛ l l t ə z ɪ ç b ʁ aj t b aj n ɪ ç h ɪ n ʊ m a e n ə n z ɪ ç ɐ ə n ʃ t a n t t s uː h aː b ə n,n ɔ ɾ m ə n ʃ t ɛ l t ə z ɪ ç b r aɪ t b aɪ n ɪ ɡ h ɪ n ʊ m aɪ n ə n z ɪ ç ə r ə n ʃ t a n t ts uː h ɑː b ə n,
17952,4aeeae88-0777-2c8c-5c93-2e844a462e49---90fd48909bf0973c792d5035e8b9b4ca,TV-2021.02-Neutral,neutral,Laut Sendungsverfolgung liegt das Paket noch in Neustrelitz.,16000,4.3515625,2019-11,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---90fd48909bf0973c792d5035e8b9b4ca.wav,Laut Sendungsverfolgung liegt das Paket noch in Neustrelitz.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---90fd48909bf0973c792d5035e8b9b4ca.wav,False,True,"['l', 'aʊ', 't', 'z', 'ɛ', 'n', 'd', 'ʊ', 'ŋ', 's', 'f', 'ɛ', 'ɐ', 'f', 'ɔ', 'l', 'ɡ', 'ʊ', 'ŋ', 'l', 'iː', 'k', 't', 'd', 'a', 's', 'p', 'a', 'k', 'eː', 't', 'n', 'ɔ', 'x', 'ɪ', 'n', 'n', 'ɔ', 's', 't', 'ʁ', 'ɛ', 'l', 'ɪ', 'ts']","['l', 'aʊ', 't', 'z', 'ɛ', 'n', 'd', 'ʊ', 'ŋ', 's', 'f', 'ɛ', 'ɾ', 'f', 'ɔ', 'l', 'ɡ', 'ʊ', 'ŋ', 'l', 'iː', 'k', 't', 't', 'd', 'a', 's', 'p', 'a', 'k', 'eː', 't', 'n', 'ɔ', 'x', 'ɪ', 'n', 'n', 'aʊ', 'ʃ', 't', 'ɾ', 'eː', 'l', 'ɪ', 'ts']",l aʊ t z ɛ n d ʊ ŋ s f ɛ ɐ f ɔ l ɡ ʊ ŋ l iː k t d a s p a k eː t n ɔ x ɪ n n ɔ s t ʁ ɛ l ɪ ts,l aʊ t z ɛ n d ʊ ŋ s f ɛ ɾ f ɔ l ɡ ʊ ŋ l iː k t t d a s p a k eː t n ɔ x ɪ n n aʊ ʃ t ɾ eː l ɪ ts,
10385,4aeeae88-0777-2c8c-5c93-2e844a462e49---27f3992a8bb20ec85791b4c4e3a55b8e,TV-2021.02-Neutral,neutral,"Der Neuling kommt in glänzender, königsblauer Lackierung daher.",16000,4.23828125,2020-02,good_rodePodcaster,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---27f3992a8bb20ec85791b4c4e3a55b8e.wav,"Der Neuling kommt in glänzender, königsblauer Lackierung daher.",,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---27f3992a8bb20ec85791b4c4e3a55b8e.wav,True,True,"['d', 'eː', 'ɐ', 'n', 'ɔ', 'ɪ', 'l', 'ɪ', 'ŋ', 'k', 'ɔ', 'm', 't', 'ɪ', 'n', 'ɡ', 'l', 'ɛ', 'n', 't', 's', 'ɛ', 'n', 'd', 'ɐ', 'cʰ', 'øː', 'n', 'ɪ', 'ç', 's', 'b', 'l', 'aʊ', 'ɐ', 'l', 'a', 'k', 'iː', 'ɐ', 'ʊ', 'ŋ', 'd', 'aː', 'h', 'eː', 'ɐ']","['d', 'ɛ', 'ɾ', 'n', 'aʊ', 'l', 'ɪ', 'ŋ', 'k', 'ɔ', 'm', 't', 'ɪ', 'n', 'ɡ', 'l', 'ɛ', 'n', 'ts', 'ə', 'n', 'd', 'ɜ', 'k', 'ø', 'n', 'ɪ', 'k', 's', 'b', 'l', 'aʊ', 'ɜ', 'l', 'a', 'k', 'iː', 'r', 'ʊ', 'ŋ', 'k', 'd', 'ɑː', 'h', 'ɛ', 'ɾ']",d eː ɐ n ɔ ɪ l ɪ ŋ k ɔ m t ɪ n ɡ l ɛ n t s ɛ n d ɐ cʰ øː n ɪ ç s b l aʊ ɐ l a k iː ɐ ʊ ŋ d aː h eː ɐ,d ɛ ɾ n aʊ l ɪ ŋ k ɔ m t ɪ n ɡ l ɛ n ts ə n d ɜ k ø n ɪ k s b l aʊ ɜ l a k iː r ʊ ŋ k d ɑː h ɛ ɾ,
19412,4aeeae88-0777-2c8c-5c93-2e844a462e49---4e31e9a3e2165617560b13723433d619,TV-2021.02-Neutral,neutral,Wieso dauert das mit dem Löschflugzeug so lange?,16000,2.900390625,2020-01,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---4e31e9a3e2165617560b13723433d619.wav,Wieso dauert das mit dem Löschflugzeug so lange?,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---4e31e9a3e2165617560b13723433d619.wav,False,True,"['v', 'iː', 'z', 'oː', 'd', 'aʊ', 'ɐ', 't', 'd', 'a', 's', 'm', 'ɪ', 't', 'd', 'eː', 'm', 'l', 'œ', 'ʃ', 'f', 'l', 'uː', 'k', 'ts', 'ɔ', 'k', 'z', 'oː', 'l', 'a', 'ŋ', 'ə']","['v', 'iː', 'z', 'oː', 'd', 'aʊ', 'ɜ', 't', 'd', 'a', 's', 'm', 'ɪ', 't', 'd', 'eː', 'm', 'l', 'ɛ', 'ʃ', 'f', 'l', 'uː', 'k', 'ts', 'aʊ', 'k', 'z', 'oː', 'l', 'a', 'ŋ', 'ə']",v iː z oː d aʊ ɐ t d a s m ɪ t d eː m l œ ʃ f l uː k ts ɔ k z oː l a ŋ ə,v iː z oː d aʊ ɜ t d a s m ɪ t d eː m l ɛ ʃ f l uː k ts aʊ k z oː l a ŋ ə,
3587,4aeeae88-0777-2c8c-5c93-2e844a462e49---d4c5fb05a1c70b3d5975e2cc4c56c5dc,TV-2021.02-Neutral,neutral,Unsere bisherigen Betrachtungen waren stationär.,16000,3.5703125,2020-01,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---d4c5fb05a1c70b3d5975e2cc4c56c5dc.wav,Unsere bisherigen Betrachtungen waren stationär.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---d4c5fb05a1c70b3d5975e2cc4c56c5dc.wav,False,True,"['ʊ', 'n', 'z', 'ɐ', 'ə', 'b', 'ɪ', 's', 'ɐ', 'ɪ', 'ɡ', 'ə', 'n', 'b', 'ə', 't', 'ɾ', 'a', 'x', 't', 'ʊ', 'ŋ', 'ə', 'n', 'v', 'aː', 'ɐ', 'n', 'ʃ', 't', 'ɑː', 't', 's', 'o', 'n', 'ɛ', 'ɾ']","['ʊ', 'n', 'z', 'ə', 'r', 'ə', 'b', 'ɪ', 's', 'h', 'eː', 'r', 'ɪ', 'ɡ', 'ə', 'n', 'b', 'ə', 't', 'ɾ', 'a', 'x', 't', 'ʊ', 'ŋ', 'ə', 'n', 'v', 'ɑː', 'r', 'ə', 'n', 'ʃ', 't', 'a', 'ts', 'j', 'oː', 'n', 'eː', 'ɾ']",ʊ n z ɐ ə b ɪ s ɐ ɪ ɡ ə n b ə t ɾ a x t ʊ ŋ ə n v aː ɐ n ʃ t ɑː t s o n ɛ ɾ,ʊ n z ə r ə b ɪ s h eː r ɪ ɡ ə n b ə t ɾ a x t ʊ ŋ ə n v ɑː r ə n ʃ t a ts j oː n eː ɾ,
10851,4aeeae88-0777-2c8c-5c93-2e844a462e49---75409270c3b434ad4f005609bb71511e,TV-2021.02-Neutral,neutral,Cool bleiben lautet die Devise.,16000,2.509765625,2019-10,bad_usbHeadset,german,,/Volumes/SSanDisk/SpeechRec-German/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---75409270c3b434ad4f005609bb71511e.wav,Cool bleiben lautet die Devise.,,/Volumes/SSanDisk/audio_data/data_wav/TV-2021.02-Neutral/4aeeae88-0777-2c8c-5c93-2e844a462e49---75409270c3b434ad4f005609bb71511e.wav,True,True,"['uː', 'l', 'b', 'l', 'aɪ', 'b', 'ə', 'n', 'l', 'a', 'o', 't', 'ə', 't', 'd', 'iː', 'd', 'eː', 'v', 'i', 'z', 'ə']","['k', 'uː', 'l', 'b', 'l', 'aɪ', 'b', 'ə', 'n', 'l', 'aʊ', 't', 'ə', 't', 'd', 'iː', 'd', 'eː', 'v', 'iː', 'z', 'ə']",uː l b l aɪ b ə n l a o t ə t d iː d eː v i z ə,k uː l b l aɪ b ə n l aʊ t ə t d iː d eː v iː z ə,
